author,updated_at,like_count,text,public
@chinmayapradhan4719,2022-01-07T04:15:00Z,0,Yes sir eagerly waiting  for mysql database complete playlisy,True
@tejusateesh7649,2022-01-07T04:02:07Z,0,Hai krish.pls upload the complete videos  of SQL,True
@amaysonar,2022-01-07T03:15:35Z,0,"Yes Krish, create an entire playlist on mySQL database.",True
@k.shreekarpatra4564,2022-01-07T03:13:44Z,0,Please create a SQL series,True
@sairajsekhar1761,2022-01-07T03:05:49Z,0,Hi Krish  please make a playlist on sql as well..it will be very helpful for us,True
@pkposhan8719,2022-01-07T02:59:05Z,0,yes we want MySQL video series,True
@praveentanikella4078,2022-01-07T02:45:21Z,0,"Also krish if am at good at particular at bi tool ,sql  and basic python is it enough ? As you told but asking you i saw some posts like data analyst in power bi or data analyst in tablue like that.",True
@tejas572,2022-01-07T02:39:24Z,0,plz upload MySQL,True
@praveentanikella4078,2022-01-07T02:39:21Z,0,Please add my sql  in simple way in playlist.,True
@harshsinha9709,2022-01-07T02:15:09Z,0,Databases playlist please sir 😁,True
@rajaraghavendram4322,2022-01-07T02:09:41Z,0,Create MySQL playlist,True
@teamraushan1516,2022-01-07T02:05:05Z,0,Yes sir please upload database,True
@ruchiragarwal3093,2022-01-07T01:58:14Z,1,"Hi Krish, Yes please create a database series covering both mysql and nosql. Thank you.",True
@charankumarbckb6826,2022-01-07T01:49:34Z,1,"Hi Krish, Yes please create a database series covering both mysql and nosql. Thank you.",True
@parthshinde6133,2022-01-07T00:53:42Z,0,Please upload SQL playlist!,True
@nackyding,2022-01-07T00:48:38Z,0,You have about 60 playlist! Do you have a plain and simple Machine Learning playlist?,True
@naveenkaushik2124,2022-01-06T23:56:14Z,0,"Hi Krish Sir, yes we want",True
@swiiph,2022-01-06T23:36:14Z,3,"Love the new production! Your videos have been helping me a lot for 6 months I went from no interviews to many from big companies. I have been grinding and reading everyday. Your effort is really appreciated. Can you make a video on what data scientists should do in their free time? Blockchain, Web3.0, AR?",True
@nishalsyed1884,2022-01-06T23:12:33Z,0,Please upload sql playlist sir,True
@ZahidHasan-cc8tf,2022-01-06T21:49:49Z,124,Yes. We need full playlist of MySql course with advance content.,True
@tahanouali9662,2022-01-06T21:35:31Z,1,Hi krish can you create a database playlist covering mysql and nosql,True
@aishwaryadhumale1278,2022-01-06T21:27:42Z,1,Create database playlist and suggest some channels for Excel also,True
@eaglehill3587,2022-01-06T21:27:29Z,2,Yes sir! We are looking for data base sql complete playlists,True
@omkarbeloshe5650,2022-01-06T21:03:20Z,1,Yes plzz create the playlist of Database,True
@TheGamerArtisans,2022-01-06T21:00:21Z,1,Please create a playlist,True
@amartyasaha7228,2022-01-06T20:55:54Z,8,"Hi Krish, Yes please create a database series covering both mysql and nosql. Thank you.",True
@yashwanthyashu7631,2022-01-06T20:32:31Z,1,Please provide MYSQL playlist sir,True
@ritunamastey1443,2022-01-06T20:30:18Z,1,Plz create playlist for database,True
@ribhubose8535,2022-01-06T20:17:01Z,1,Yes sir please mysql entire series,True
@gauravpatil7983,2022-01-06T20:12:01Z,2,Need dedicated sql playlists sir 🙏,True
@sagarbhujbal7189,2022-01-06T20:08:05Z,1,Yes Please create playlist for SQL,True
@dhanwantarikharadepatil1655,2022-01-06T19:52:47Z,1,Please make mysql and nosql playlist,True
@aarizmobin4487,2022-01-06T19:51:43Z,2,Make a playlist of database also... You are educating people .. god bless you,True
@priomseal9567,2022-01-06T19:36:50Z,1,Yes Kindly make  MySQL playlist,True
@roha3111,2022-01-06T19:28:08Z,1,SQL from basics to advanced is much needed.,True
@dattakakde1697,2022-01-06T19:27:54Z,1,yes MySql entire playlist,True
@dattakakde1697,2022-01-06T19:23:09Z,1,any hike or increment in future in data analyst,True
@neelpatil8984,2022-01-06T19:22:15Z,1,Can you create a separate playlist for databases,True
@akshaythakare6631,2022-01-06T19:16:24Z,1,"Hi krish,kindly create data base video i am more interested in mysql",True
@gouravatre7481,2022-01-06T19:13:14Z,1,Mysql playlist,True
@annonymous6555,2022-01-06T19:12:35Z,1,Yes please create mysql playlist,True
@shubhammishra1241,2022-01-06T19:10:10Z,1,yes sir pls create,True
@karunvlogs6195,2022-01-06T19:09:28Z,1,Requesting my sql playlist,True
@inugr8,2022-01-06T19:07:47Z,1,Entire playlist for mysql,True
@nirmaan4680,2022-01-06T19:02:44Z,1,Yes sir please do,True
@NAVNEETKUMAR-gu6mw,2022-01-06T18:52:18Z,1,yes please upload my sql database playlist,True
@pratikd5494,2022-01-06T18:47:55Z,1,Playlist for sql please,True
@pankajkumarbarman765,2022-01-06T18:43:40Z,1,Sir please make videos on Database! 🙏,True
@prateekagrawal1142,2022-01-06T18:41:44Z,1,Hy please create complete playlists on MYSQL & Mongo DB thanks in advance,True
@shantanuhouzwala7425,2022-01-06T18:35:44Z,1,Please create no SQL playlist,True
@phaneechowdary,2022-01-06T18:35:32Z,1,Please create a playlist on MySql sir.,True
@arunsam6830,2022-01-06T18:35:23Z,2,MYSQL Playlist Add  PLS,True
@AJ-rw5fb,2022-01-06T18:32:53Z,5,"Please create a playlist of databases, it would be really helpful!!",True
@BilalAhmad-pi3ds,2022-01-06T18:32:12Z,1,Sir please make a database Playlist...from basic to advanced which are best for data analyst or business analyst...   Thank you,True
@santramyadav826,2022-01-06T18:29:57Z,1,Shukriya guru ji,True
@AdityaGupta-ex6eq,2022-01-06T18:29:56Z,1,Can you suggest some books/material for Statistics(both mathematical and coding based)?,True
@neelshah2855,2022-01-06T18:24:48Z,1,upload the playlist,True
@Sridhar_Basavaraj,2022-01-06T18:10:40Z,1,Mr.Naik requesting you to create a MySQL.,True
@xplorewithdeba7869,2022-01-06T18:09:35Z,1,Yes please upload database playlist completely it will be helpful.,True
@debapriyasaha5547,2022-01-06T17:59:30Z,1,Krish sir please guide how to prepare for data analyst transition with continue  job. How to prepare with time management,True
@akashmahawar443,2022-01-06T17:59:21Z,1,Please add for data engineers,True
@ganeshshinde499,2022-01-06T17:58:06Z,1,Yes Krish upload My Sql database Play list,True
@anupsingh-yk9mt,2022-01-06T17:55:27Z,1,Please create playlist of database@krish,True
@Anwarrock55,2022-01-06T17:52:38Z,1,Yes krish please create mysql  playlist,True
@nimeshverma2276,2022-01-06T17:51:04Z,6,"Yes sir, please upload the MySQL database playlist. That will be very helpful to all of us. Thank you!!",True
@pratikmhaske55,2022-01-06T17:49:08Z,1,Sir plz create a MySQL complete playlist..,True
@danishkhan066,2022-01-06T17:45:16Z,1,Yes create database playlists,True
@sunkuvenkatarevanthkumar2209,2022-01-06T17:43:57Z,1,yes sir we need sql playlist,True
@Arsalanzeb,2022-01-06T17:41:05Z,1,Yes please upload sql playlist,True
@dheerendrasingh572,2022-01-06T17:40:47Z,1,Please create a playlist for databases,True
@raveendrabhat399,2022-01-06T17:37:27Z,1,"Yes, please create a database playlist",True
@amitchawarekar2030,2022-01-06T17:35:07Z,1,"Yes sir , please create database playlist.",True
@shubhankardebnath5678,2022-01-06T17:27:07Z,1,yes  it would be very helpful if u bring up with a my sql playlist,True
@srujankumar1838,2022-01-06T17:26:35Z,15,"Hi sir, This is Srujan. I had a long 5 years career gap. My graduation completed at 2015, after that I prepared for civil for 4 years. Unfortunately i didn't land in job. after that I realised to enter in data science. Recently completed my master's in data science along with internship in Sweden. My question: how would I manage my career gap in my cv and how would I answer when recruiters ask me. please answer me, it might be helpful.",True
@pijushghosh6670,2022-01-06T17:26:03Z,1,Please provide the link for Python and statistics,True
@utpalsaikia3457,2022-01-06T17:24:50Z,4,Please do Create a playlist on MYSQL. It would be very helpful,True
@FrenzyChap,2022-01-06T17:16:54Z,2,Please create data base playlist.....I need the all the details of data base... please upload,True
@PraveenSingh-no8ol,2022-01-06T17:09:39Z,1,Hi Krish bhai please provide a full MySQL playlist required for Data Analyst/Data science,True
@naimuddinsiddiqui9249,2022-01-06T17:09:24Z,1,"Yes, krish sir make entire playlist on Sql and No SQL.",True
@nitisrivastava2709,2022-01-06T17:05:36Z,1,Yes please create a database playlist as well,True
@arihantdhadiwal9115,2022-01-06T17:04:30Z,1,Hi Krish please make a playlist on database,True
@sreesaisaranreddychirra2167,2022-01-06T17:02:24Z,1,"database playlist, please",True
@surajbaghel9472,2022-01-06T17:02:04Z,2,Mysql playlist along with how to perform eda using sql,True
@jimiljoshi7998,2022-01-06T17:00:42Z,4,"Yes Sir, You are my mentor for studying DS and ML I am requesting you to make My SQL Playlist as well as if It is possible make playlist for Teblue or Power BI and Please Please it is a humble request to make Basic to Advanced AI Engineer playlist............Thank you so much sir very Incredeble playlist.....Thank you so much sir.....Please give me your blessings sir",True
@tyagraj9773,2022-01-06T17:00:14Z,1,Please create sir,True
@mridang2064,2022-01-06T16:59:31Z,1,"Ram Ram ji ,  please upload mysql dataset playlist Sir 🙏💛✨",True
@PrashantKumar-mg8yo,2022-01-06T16:56:39Z,1,Please upload SQL playlist,True
@nomansaifi9648,2022-01-06T16:56:14Z,1,Plss tell about road map of data scientist,True
@chadmorris8808,2022-01-06T16:54:19Z,2,A full MySQL playlist please!,True
@dpaksharma994,2022-01-06T16:53:16Z,1,"Hello Sir, Can we have roadmap for ML for non CS..",True
@shaikfirdose7352,2022-01-06T16:52:05Z,1,Make tutorials on databases,True
@harshsharma9610,2022-01-06T16:50:00Z,2,"yes sir , mysql playlist!!",True
@dinesha5539,2022-01-06T16:49:07Z,1,Need mysql,True
@vrushabhjinde683,2022-01-06T16:46:05Z,2,Please upload MySQL and NoSQL playlist 👌,True
@sambhawkumar185,2022-01-06T16:45:32Z,1,"My SQL , please sir",True
@shaizpunjwani7821,2022-01-06T16:38:19Z,1,Please upload playlist of powerbi and for the database please upload sql server management,True
@harshwaghela9982,2022-01-06T16:37:22Z,2,Please create a playlist for databases!!!,True
@rahulkumarsingh8206,2022-01-06T16:33:20Z,1,Please make video on mysql,True
@boonbeck2965,2022-01-06T16:31:31Z,1,MySQL playlist plz!!!,True
@joyni.official,2022-01-06T16:30:19Z,1,Great video.. thanks paaji.. pls create database playlist also.. and whats the salary band for data analyst.. pls advsie,True
@dhruvangipatel2714,2022-01-06T16:28:19Z,2,Please Upload the Entire Play List of SQL and NoSQL..,True
@damabalaji3569,2022-01-06T16:27:52Z,1,Yes sir please upload,True
@Irfan20243,2022-01-06T16:27:06Z,1,Mango db sir,True
@swadhinnagulpelli924,2022-01-06T16:26:20Z,1,"Yes Krish, please make a playlist on MySql",True
@bharadwajb233,2022-01-06T16:24:19Z,1,Database playlist required Krish . Please,True
@nareshpatil5756,2022-01-06T16:24:15Z,1,SQL video require,True
@KyuriousBot,2022-01-06T16:24:00Z,2,Yes sir. Please make databases playlist it will be very helpful 🙏🙏🙏,True
@shivsagarchavan9401,2022-01-06T16:23:36Z,2,Thank you very much giving us for much important information about skill sets..please give us full detail information about database..,True
@shashikantsawadh9460,2022-01-06T16:21:03Z,1,"Sir , plz make the playlist for data bases",True
@PrathamGarg-fi9px,2022-01-06T16:20:49Z,2,Yes sir please upload a complete playlist on both SQL and NoSQL databases. It will help a lot,True
@sonalisingh2136,2022-01-06T16:13:59Z,2,Yes please create a database videos playlist also some tips and tricks to deal with interview questions,True
@adib4361,2022-01-06T16:11:34Z,1,Road map to Data Engineering plz,True
@abinashpaul7644,2022-01-06T16:05:27Z,1,Sir please create enter playlist respect to my SQL database,True
@hrideshkumar3125,2022-01-06T16:05:15Z,2,Full playlist for sql,True
@krishnachaitanyaa6822,2022-01-06T16:04:20Z,1,Please share the complete Data Analyst playlist,True
@rhevathivijay71,2022-01-06T16:03:55Z,1,Sir can you pls continue uploading the videos for DJANGO and obviously database. PLS..,True
@rhevathivijay71,2022-01-06T16:03:05Z,1,Visualization presentation is superb sir.😀.. Ofc u with your github gifts... 😍,True
@saurabhshubham9585,2022-01-06T16:01:34Z,1,Please make Playlist for mysql as well,True
@ngehpeace6772,2022-01-06T16:00:54Z,2,"Thank you so much. please upload the playlist for SQL databases. Please, can you train students to become data analysts?",True
@NavdeepSingh-ih1nf,2022-01-06T16:00:54Z,1,Yes please create database series,True
@sakshicharthal718,2022-01-06T15:57:44Z,2,"Yes , we want videos  related to MySQL",True
@meetnagar7822,2022-01-06T15:57:25Z,1,Krish bhai please make my sql playlist,True
@RashidAli-jh8zu,2022-01-06T15:55:45Z,1,"Hey, Sir please make serise on MySql databases",True
@ysantosh,2022-01-06T15:55:02Z,11,"Yes sir, we need database playlist covering all topics with interview questions.",True
@bharati6445,2022-01-06T15:54:35Z,1,"Yes, please make playlist on MYSQL",True
@gowthamikonangi5895,2022-01-06T15:53:17Z,1,Please upload database playlist krish,True
@dhivagarramanujam8794,2022-01-06T15:52:50Z,2,Yes please create a SQL series from basic to advanced topics,True
@rishisahni8606,2022-01-06T15:52:49Z,2,Sure please sir ....add database series,True
@mellowftw,2022-01-06T15:52:27Z,1,My Sql please,True
@nikhilginnayagari2835,2022-01-06T15:49:09Z,1,Yes sir! we need playlist for databases.,True
@AmanSharma-kj3dn,2022-01-06T15:48:09Z,1,Yes Sir upload the entire SQL playlist!,True
@aashisharora3536,2022-01-06T15:45:44Z,1,"Hi Krish, please make series on no SQL and my SQL",True
@pratikchaudhari2344,2022-01-06T15:44:14Z,12,"Yes, we want MySQL and MongoDB playlist.",True
@rajneesh9860,2022-01-06T15:39:18Z,2,Thanks,True
@RK-hg4ti,2022-01-06T15:38:50Z,1,Upload the playlist sir,True
@shubhamjais257,2022-01-06T15:38:11Z,5,"yes we need a MySQL and NoSQL playlists, please make it sir",True
@Freakouts_and_found_Insane,2022-01-06T15:36:15Z,1,Sir can we made one video on statistics,True
@rajneeshrawat8158,2022-01-06T15:34:38Z,2,"Hi krish,  Yes please upload complete series of latest my SQL and No SQL.",True
@yashwantsaiarjun143,2022-01-06T15:32:56Z,1,Sir can i become data analyst as fresher after completeing my UG in CSE,True
@yarraguntlamadhavareddy5477,2022-01-06T15:27:26Z,1,sir make  a video on tier 3 college students who  wants to join in the product base companies as a data scientist,True
@iammanish29,2022-01-06T15:26:42Z,4,Please make videos for MySQL and application of Statistics in data science. Thanks 😊,True
@biswarupdasgupta2961,2022-01-06T15:24:33Z,138,CREATE A PLAYLIST ON DATABASES WHERE IT'LL COVER EACH & EVERY TOPIC FROM BASICS TO ADVANCE WHICH WILL BE SUFFICIENT TO CRACK THE INTERVIEWS.,True
@AbhiAgarwalRA,2022-01-06T15:19:36Z,7,please do create a database series covering both mysql and nosql.,True
@ravitanwar9537,2022-01-06T15:18:36Z,1,SQL?,True
@mayankmathur4892,2022-01-06T15:16:45Z,12,"Please upload My SQL and NO SQL playlist, that'd be very helpful.  Thank you so much for providing abundance of knowledge and insights about DS field. Thanks a ton.",True
@parilshiroya5598,2022-01-06T15:15:27Z,1,Please create series for mysql and nosql.,True
@rahmatzolly7143,2022-01-06T15:10:53Z,1,MySQL playlist.. please do that.😊,True
@mivaangadewadvlogs,2022-01-06T15:09:20Z,1,I am going to start from this Saturday 8 Jan,True
@subhojitchakraborty_xd,2022-01-06T15:07:47Z,1,"Yes, please upload sql playlist",True
@krishnarao4398,2022-01-06T15:06:00Z,1,Please also upload MySql and NoSql series...Krish Sir...,True
@sathishkumar-ud8hp,2022-01-06T14:58:57Z,1,Need playlist for SQL,True
@venkatesh0075,2022-01-06T14:58:52Z,1,Yes pls upload MySQL videos,True
@joyalmeida6565,2022-01-06T14:58:26Z,1,Editing OP🙌!,True
@r.shakithyaa1639,2022-01-06T14:58:12Z,1,Sir plss upload complete playlist on mysql data base . Waiting eagerly sir.,True
@hibasiddiqui7730,2022-01-06T14:57:37Z,1,yes please upload,True
@sundar6323,2022-01-06T14:56:13Z,1,Yes pls SQL,True
@jayachandramouli2325,2022-01-06T14:53:38Z,1,Please create full playlist for databases MySQL nosql,True
@poorvajarayas8163,2022-01-06T14:51:49Z,2,Hi Krish please guide us on the portfolio projects which would attract the recruiters so that we get an interview call.,True
@viswanathlakshmanan9241,2022-01-06T14:51:41Z,1,Yes pls upload SQL tutorial,True
@devikasarwade,2022-01-06T14:51:35Z,1,Yes plz create database series,True
@tharunmathi5944,2022-01-06T14:51:01Z,1,"Yes sir, we want mysql playlist.",True
@longliveindia1637,2022-01-06T14:50:32Z,1,Yes Nair bhai you must make video on sql humble request big brother,True
@bodhisattadas304,2022-01-06T14:47:45Z,1,yes sir. please upload the videos of mysql.,True
@varun6858,2022-01-06T14:42:02Z,1,Please make your sql database video,True
@g.prakash4216,2022-01-06T14:40:27Z,1,"I am working for BPO, and I am interested to learn DaTa science, can you please suggest to learn DaTa science",True
@RAVISHARMA-hn1iv,2022-01-06T14:39:51Z,2,Please create playlist on both mysql and mongodb with some practice material on each video. Thanks,True
@pavan.avasthi,2022-01-06T14:39:38Z,1,Ye sir we want,True
@NitinSingh-vi1xi,2022-01-06T14:38:35Z,3,"Hi Krish, Yes please create a database series covering both mysql and nosql. and also can u make a video regarding business analyst that would be really helpful.  Thank You..",True
@swapnashreesahu1388,2022-01-06T14:38:28Z,4,"I was waiting from long time, when you will make on this data analyst road map. Thank you so much for this video, yes please upload SQL database video as well.",True
@eknag106,2022-01-06T14:35:17Z,1,"What are the datatypes equivalent to blob,clob in aws redshirt datatypes?",True
@vishnuvallabhyathavakilla2693,2022-01-06T14:34:18Z,1,Pls create a playlist for DBMS,True
@AmanPal-rt8sy,2022-01-06T14:33:17Z,1,Sir where do I find job for data analyst as fresher,True
@ankitsharma7159,2022-01-06T14:30:31Z,1,Plz...sql session upload,True
@anmolmalviya2426,2022-01-06T14:28:03Z,1,Yes please upload complete playlist of MySQL and mongodb,True
@Mon_isha09,2022-01-06T14:27:49Z,1,plz make the database playlist,True
@AdvDevraj,2022-01-06T14:26:41Z,0,❤️❤️❤️❤️,True
@abidtaqi3842,2022-01-06T14:24:34Z,378,"Minimum skills required for data analyst....  1. Programming (Python/R) 2. Statistics (Descriptive, Inferential) 3. Databases (MySQL/MongoDB) 4. BI Tools (Tablue/Power BI) 5. Exel",True
@AmanKumar-vn8qn,2022-01-06T14:24:14Z,1,yes sir ! we want mysql playlist,True
@manishsinghpatel9128,2022-01-06T14:24:06Z,49,Yes please please upload the entire playlist of MySQL data base... I really really need this... 🥺🥺🙏 I watched your python playlist it's Amazing and helps a lot... And easy to understand 🤩🤩🙏,True
@ravishankar8435,2022-01-06T14:23:43Z,4,Wow Krish..your quality of video and content is increasing exponentially...I am following you since 2020,True
@suyograut7601,2022-01-06T14:23:04Z,1,Create the MySQL playlist,True
@Rama-jg7nj,2022-01-06T14:22:21Z,1,"5:42 What's the answer to the question ""what is the average size of all the fishes in the world?""",True
@adrianreeves6027,2022-01-06T14:20:25Z,14,Please create the SQL DB playlist and how to use various types. Thanks,True
@Janice-jo,2022-01-06T14:20:12Z,1,Please make a Playlist on SQL too,True
@raneshmitra8156,2022-01-06T14:20:09Z,4,Yes please create a entire playlist on Database and also make a roadmap video of Data Engineer and Machine Learning Engineer in 2022.,True
@abidtaqi3842,2022-01-06T14:19:44Z,17,Yes make full MySQL playlist.... please teach us generally ..... I mean which can be applicable for software engineers as well,True
@simonprince4005,2022-01-06T14:18:28Z,1,Looking forward to you SQL playlist Krish,True
@sivaranjinichinnasamy7198,2022-01-06T14:17:17Z,1,Yes...pls upload MYSQL play list,True
@aditirawat9841,2022-01-06T14:16:19Z,1,Thanks!,True
@pavankonakalla4668,2022-01-06T14:16:04Z,1,Road map for data engineer as well thanks in advance !,True
@ritwikthakur2000,2022-01-06T14:15:58Z,4,Yes sir create entire playlist of mysql it would be great! 🙌,True
@shresthshukla6239,2022-01-06T14:15:08Z,1,Will we be provided with call or skype support in one neuron?,True
@jeevankumar9063,2022-01-06T14:13:43Z,1,s,True
@dhanushs1469,2022-01-06T14:13:07Z,1,An entire comphrehensive playlist for MySQl please,True
@hasanhaider2523,2022-01-06T14:12:54Z,16,"Please sir upload the entire playlist of SQL , waiting form a long time",True
@Eswar.,2022-01-06T14:12:50Z,2,IMPORTANT i was studying 3rd year and goin to take coaching for GATE and wanna  learn some technology so that I can get some fun here and there So can you please tell me what should I learn (I am thinking about ML) Please respond,True
@bhargavnaveenpanchumarthi1899,2022-01-06T14:12:12Z,1,Please create entire playlist,True
@hanzoshimada4526,2022-01-06T14:12:04Z,114,"Hi Krish, Yes please create a database series covering both mysql and nosql. Thank you.",True
@surajsuryavanshi12345,2022-01-06T14:10:07Z,2,Yes sir appload Ms sqland mangodb,True
@shantanudolui1774,2022-01-06T14:09:54Z,1,Do we have course on INeuron for Data Analyst If not please create it with Internship,True
@abhishekkumarsingh8578,2022-01-06T14:08:04Z,0,Sql,True
@vivekshukla1490,2022-01-06T14:07:42Z,19,Yes plse upload MySQL/mongoDB  playlist ❤️ thank you for your help Sir !!,True
@asutoshnayak1391,2022-01-06T14:06:58Z,1,Yes please make video related data bases of my SQL projects for a data analyst . Please sir,True
@subashs9945,2022-01-06T14:06:56Z,1,Yes Krish please create a playlist for database,True
@aletikrishna3412,2022-01-06T14:06:41Z,40,"Yes sir, we need playlist for databases. Often you give more informative content.",True
@gunasekarsridhar642,2022-01-06T14:06:34Z,1,SQL needed Sir,True
@bhargavnaveenpanchumarthi1899,2022-01-06T14:06:30Z,16,"Hi Krish, please make a detail road map for Data Engineering.",True
@diotimapolley901,2022-01-06T14:05:07Z,2,Please create entire playlist for database,True
@radhikasony4262,2022-01-06T14:04:22Z,2,please do sql playlist,True
@sinagamlavanya5241,2022-01-06T14:04:13Z,2,You inspired me to learn data science...thankyou very much krish,True
@krishnaik06,2022-01-06T14:02:18Z,47,"Enroll for OneNeuron Now And Get Lifetime Subscription for 100+ courses Use KRISH10 as coupon code to get additional 10% discount OneNeuron Link: https://one-neuron.ineuron.ai/ Direct call to our Team incase of any queries  8788503778 6260726925 9538303385 866003447",True
@hassaanali7405,2022-01-06T14:01:57Z,38,Can you make a detailed road map for Data Engineering aswell,True
@RaviYadav-ip2hp,2022-01-06T14:00:54Z,1,Hi sir  I want to know about  data analytics course it's also be a part of one neuron platform or its seperate,True
@ramakrishnabendalam1973,2022-01-06T14:00:04Z,2,Krish naik fans association  Love you sir,True
@obsaa7259,2022-01-06T13:59:57Z,1,'m 1st!!,True
