channel_id,playlist_id,video_id,cleaned_title,cleaned_description,cleaned_comments
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,MgI6iquuuzA,revealing all my investments at,in this video ill be going over each part of my investment portfolio along with revealing a few lessons ive learned over the last few years of investing want to work with us apply here sign up to freetrade using my link crypto is easy riverside fm peek studystream heights my free online courses productivity masterclass principles and tools to boost your productivity video editing with final cut pro x from beginner to youtuber how to study for exams an evidencebased masterclass parttime youtuber academy my week live online course my favourite gear my youtube camera gear my keyboard wireless coral mechanical keyboard cherry blue my favourite ipad screen protector paperlike my desk accessories todo list ugmonk my favourite software the best summaries of books shortform how i remember what i read readwise where i get my music amazing for youtubers deep dive podcast the podcast that delves into the minds of entrepreneurs creators and other inspiring people to uncover the philosophies strategies and tools that help us live happier healthier and more productive lives you can find it by searching deep dive with ali abdaal any podcast app eg spotify apple podcasts google podcasts etc where i get my website themes from my personal ghost website theme deep dive podcast the podcast that delves into the minds of entrepreneurs creators and other inspiring people to uncover the philosophies strategies and tools that help us live happier healthier and more productive lives you can find it by searching deep dive any podcast app eg spotify apple podcasts google podcasts etc be my friend sign up to my weekly email newsletter my website blog instagram twitter twitch who am i im ali a youtuber podcaster soontobe author and exdoctor working in london uk i make videos that explore the strategies and tools that help us live happier healthier and more productive lives i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog get in touch if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone ps some of the links in this description are affiliate links that i get a kickback from,i love your shirt this is how to create cash flow risk management should always come first the reason many traders lose money is not simply due to inexperience or a lack of knowledge of the market but because of poor risk management you wont believe how i got rich well that would be impossible to do considering im in my late and im more interested in investments that could set up for retirement in my my goal is at least million for muslims plz consider investing in halal index funds such sp shahria exclusion sp or other index funds provided by wahed good content inspired really appreciate intro was so cringe lib also are you investing in spy or ivv or voo in sp hi ali does it matter if one invests in sp using vanguard vs etrade vs any other broker thx
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,N282bXQYRFc,how i work for hours and not get bored,to improve your thinking and learning skills visit and sign up for free the first people will get off the annual premium subscription in this video ill be going over a few reasons were constantly distracted and a strategic way to avoid that in the future and focus the things that matter get indistractable here intro embrace welcome distractions optimize for enjoyment throw away the phone control your environment deliberately manage your time my free online courses productivity masterclass principles and tools to boost your productivity video editing with final cut pro x from beginner to youtuber how to study for exams an evidencebased masterclass parttime youtuber academy my week live online course my favourite gear my youtube camera gear my keyboard wireless coral mechanical keyboard cherry blue my favourite ipad screen protector paperlike my desk accessories todo list ugmonk my favourite software the best summaries of books shortform how i remember what i read readwise where i get my music amazing for youtubers deep dive podcast the podcast that delves into the minds of entrepreneurs creators and other inspiring people to uncover the philosophies strategies and tools that help us live happier healthier and more productive lives you can find it by searching deep dive with ali abdaal any podcast app eg spotify apple podcasts google podcasts etc where i get my website themes from my personal ghost website theme deep dive podcast the podcast that delves into the minds of entrepreneurs creators and other inspiring people to uncover the philosophies strategies and tools that help us live happier healthier and more productive lives you can find it by searching deep dive any podcast app eg spotify apple podcasts google podcasts etc be my friend sign up to my weekly email newsletter my website blog instagram twitter twitch who am i im ali a youtuber podcaster soontobe author and exdoctor working in london uk i make videos that explore the strategies and tools that help us live happier healthier and more productive lives i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog get in touch if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone ps some of the links in this description are affiliate links that i get a kickback from,why i forget airplane mode exists ni can just listen to music offline my guy flipped the phone like it was nothing i know you are doctor can you make one more video about working around hours per day and what we should to eat and drink to keep our body still healthy thank you im software developer from cambodia why all these distractions work more harder when we want to do something harder i can not make philosophy prep any more fun tvt throw away the phone nme whos working his phone i couldnt even make it to the end of this video without getting distracted nice well hmmmm the thing that actually help is charting your progress i can definitely relate to it
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,dxRmw5ZumU0,dating regrets and boxing million subscriber qa,its been years videos million views since i uploaded my first video so heres a qa to celebrate hitting million subs enjoy links million subscriber giveaway science of harry potter how to spin an apple pen wan na work with us apply here how i type really fast skillshare typing class timestamps intro whats the biggest lesson youve learned the journey to million subs would you still recommend starting a yt channel in an update how much your channel makes with subs if i asked year old ali what his biggest dream was what would he say your favourite yt video youve uploaded and why what do you think is the hardest thing about being a youtuber do you see yourself making more casual videos like vlogs is there any new type of content you want to delve into do you like being called productivity guru when are you boxing another youtuber are you planning hiring more members to the team whats been your favourite moment since starting yt whats your view authenticity you and ben francis whats going there whats the one tech device you want but dont have yet would you rather have sheens or one year old sheen what should i do to increase my typing speed whats the one thing you wanted to achieve but couldnt if you could collab with anyone right now who would it be whats the best advice youve received how do you want to leave a legacyimpact the world if you could start again whats the one thing youd do differently if you could have one takeaway for the rest of your life which would it be what challenges are you facing from managing people whats your biggest goal in life name three goals youre currently working what was your biggest growth factor whats been the biggest challenge when youve felt like youve needed to course correct what was your worst moment a youtuber if you werent a youtuber what would you be in your active or passive income what would you do differently if you were to start again from zero whats the one thing you really wanted at subs if you could change your first video yt what would you change it to if you had to choose would you give up your med profession for yt and vice versa how many more years do you see yourself doing this how do you visualise yourself in years whos your favourite employee everyone has a role model whos yours one quote that stuck with you when you read it what advice do you have for entrepreneurs starting out after setting up various passive income sources what are your next plans how much is your stock portfolio worth now how is your book writing process going did your friendsfamily start to behave differently around you since becoming famous yt choosing a major what advice would you give to someone whos struggling to start yt due to familys and friends opinions share something youre sad about something you regret and something youre anxious about my free online courses productivity masterclass principles and tools to boost your productivity video editing with final cut pro x from beginner to youtuber how to study for exams an evidencebased masterclass parttime youtuber academy my week live online course my favourite gear my youtube camera gear my keyboard wireless coral mechanical keyboard my favourite ipad screen protector paperlike my desk accessories todo list ugmonk my favourite software the best summaries of books shortform how i remember what i read readwise where i get my music amazing for youtubers be my friend sign up to my weekly email newsletter my website blog instagram twitter ps some of the links in this description are affiliate links that i get a kickback from,someone if you could have one takeaway for the rest of your life what would it be nme oh ali is gon na share with us the one key point or idea that he would use for the rest of his life because thats what the question meansnali starts speaking about food takeawaynme confusion never stops very good why lie about there being a dating question that cute lil owo sound he made was so anime schrock has great content but he doesnt get many viewers and subscribers i hope it worked out with the girl dating world is daunting at the moment that would be funny to see ali get knocked out lol the internet wants you to be authentic but they want it to be their definition of authentic pure facts love your content ali what bubble tea is that is ali seriously meeting someone getting to know them getting married and kids in years seems unrealistic af to
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,9DH4pAg1qaQ,the greatest enemy of success ego is the enemy,the first people to use this link will get a month free trial of skillshare in this video ill be going over some important lessons from the book ego is the enemy by ryan holiday that have helped deal with my own ego intro pupil process perseverance get ryans books here check out for more stoicism insights from ryan holiday himself the best summaries of books shortform my free online courses productivity masterclass principles and tools to boost your productivity video editing with final cut pro x from beginner to youtuber how to study for exams an evidencebased masterclass parttime youtuber academy my week live online course my favourite gear my youtube camera gear my keyboard wireless coral mechanical keyboard cherry blue my favourite ipad screen protector paperlike my desk accessories todo list ugmonk my favourite software how i remember what i read readwise where i get my music amazing for youtubers my weekly podcast my brother and i host a weekly podcast where we discuss happiness creativity and the human condition you can find it by searching not overthinking any podcast app eg spotify apple podcasts google podcasts etc be my friend sign up to my weekly email newsletter my website blog instagram twitter twitch who am i im ali a junior doctor working in cambridge uk i make videos about medicine technology productivity and lifestyle design i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog get in touch if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone ps some of the links in this description are affiliate links that i get a kickback from,the first people to use this link will get a month free trial of skillshare i can not believe so many people following ryan blindly and glorifying him even his ego which is self esteem aka identity is built upon stoicism he is fighting against emotions advising people to be less emotional be a doormat to abuse by being stoic but repressed anger manifests passive aggression and covert narcissistic patterns choices evolve into behaviour then into habits and identity to have a habit is to make it an identity according to james clear our brain experiences bad feelings when we process the information in the brain and create a memory out of it and it serves an index to avoid similar future conflicts so fighting against emotions is what a layperson would do like being like a stone with no expressions in their face thinking they have conquered themselves is dumb because emotion is a tool to asses the safety of us with the information provided it is there to protect us a neuroscience perspective even for ryan holiday to stick with an habit he needs an identity which is self esteem which is ego the context in which ego is the enemy is when we make huge decisions thinking we know it all it is our identity when we have a choice and other person who is better at it taking an advice from them could have provided better results speaking of self absorption the moment we set a goal and move towards it we are self absorbed it is impossible to achieve a goal without being self absorbed i cant tolerate half baked wisdom by writers like ryan holiday and people like ali abdaal promoting him blindly so good they cant ignore you i love ego its my friend not my enemy wonderful book k rowling comes to mind when it comes to ego first time watching for u super sir dont roam about your goalsnnegative visualisationseeing the worst outcomesnbeingdoingnbe so good that you can ignore the algorithmneffort is enoughjourney before destination i skipped the authors video about his own book to watch this thats how good alii is there are other better sites with specific categories about pleasuring yourself to your own reflection
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,L11WCsRqrIg,the mindset shift that changed my life,in this video ill be going over some key principles from the book mindset by carol dweck that have proven pivotal in my life and career the best summaries of books shortform get the book here intro growth mindset vs fixed mindset how much we value effort seeing the opportunity in failure progress beats perfection its a gradual journey my free online courses productivity masterclass principles and tools to boost your productivity video editing with final cut pro x from beginner to youtuber how to study for exams an evidencebased masterclass parttime youtuber academy my week live online course creatorpreneur my flagship course for scaling up your creative sidehustle youtube for beginners course this is for anyone whod like to start a youtube channel youll learn everything you need to get started a youtuber including how to script shoot and edit your first video my favourite gear my youtube camera gear my keyboard wireless coral mechanical keyboard cherry blue my favourite ipad screen protector paperlike my desk accessories todo list ugmonk my favourite software how i remember what i read readwise where i get my music amazing for youtubers where i get my website themes from my personal ghost website theme deep dive podcast the podcast that delves into the minds of entrepreneurs creators and other inspiring people to uncover the philosophies strategies and tools that help us live happier healthier and more productive lives you can find it by searching deep dive any podcast app eg spotify apple podcasts google podcasts etc be my friend sign up to my weekly email newsletter my website blog instagram twitter twitch who am i im ali a youtuber podcaster soontobe author and exdoctor working in london uk i make videos that explore the strategies and tools that help us live happier healthier and more productive lives i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog get in touch if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone ps some of the links in this description are affiliate links that i get a kickback from,a positive mindset reduces stress levels by promoting adaptive coping strategies and resilience in the face of adversity when you adopt a growth mindset youre less likely to dwell negative thoughts or catastrophize about future events instead you maintain a sense of perspective focus solutions and remain resilient in the face of challenges nnthis proactive approach to stress management enhances your overall wellbeing and allows you to navigate lifes ups and downs with greater ease and equanimity that is an exceptional summary thanks for sharing i loved that you shared that we may have a growth mindset in some parts of our life but still fixed in others so true and super interesting progress beats perfection im here because got an email that this book is sale amazon so im a tear for reviews because i cant think for myself lol jk but sort of my fav books of nown habits of highly effective people by stephen coveyn atomic habits by james clearn mindset by carol dweck its exactly what was my mindgreat students are originally genius and even if i put in so much efforts i wont be able to compete with them ive got a certain limit nthis book is literally life changing thank you definitely really powerful working mindset we have to start with our mindset to change our lives if we are stuck in we cant its impossible mindset then thats exactly what will be delivered if we move to anything is possible and we just need to create actions every day towards it then we start seeing results powerful share always teacher ali i appreciate you thanks for your video this book also changed my life i overlooked mindset before reading this book but now i know that mindset is almost everything
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,pcvcKIHGtGs,how i created a million business part time,if you want to start or grow a channel check out my parttime youtuber academy here in this video ill give you a short history of my business how i started it and the various stages i went through it grew get the emyth revisited here intro stage doing it alone stage building a team stage running the business fulltime my free online courses productivity masterclass principles and tools to boost your productivity video editing with final cut pro x from beginner to youtuber how to study for exams an evidencebased masterclass parttime youtuber academy my week live online course creatorpreneur my flagship course for scaling up your creative sidehustle youtube for beginners course this is for anyone whod like to start a youtube channel youll learn everything you need to get started a youtuber including how to script shoot and edit your first video my favourite gear my youtube camera gear my keyboard wireless coral mechanical keyboard cherry blue my favourite ipad screen protector paperlike my desk accessories todo list ugmonk my favourite software the best summaries of books shortform how i remember what i read readwise where i get my music amazing for youtubers deep dive podcast the podcast that delves into the minds of entrepreneurs creators and other inspiring people to uncover the philosophies strategies and tools that help us live happier healthier and more productive lives you can find it by searching deep dive with ali abdaal any podcast app eg spotify apple podcasts google podcasts etc where i get my website themes from my personal ghost website theme deep dive podcast the podcast that delves into the minds of entrepreneurs creators and other inspiring people to uncover the philosophies strategies and tools that help us live happier healthier and more productive lives you can find it by searching deep dive any podcast app eg spotify apple podcasts google podcasts etc be my friend sign up to my weekly email newsletter my website blog instagram twitter twitch who am i im ali a youtuber podcaster soontobe author and exdoctor working in london uk i make videos that explore the strategies and tools that help us live happier healthier and more productive lives i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog get in touch if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone ps some of the links in this description are affiliate links that i get a kickback from,hi what editing software did you use in the beginning how much do youtube editors make or charge an hour realistically average is that jack lol nnot surprised i like both your channels and youre both from the uk thank you ali angus elizabeth christian becky amber tommy joe jamie dan gordon andor anyone else shown or mentioned camera raza thank you for always being sharing all this pure gold thank you dude i dont know man i am speechlessni am a beginner in coding and thats what i like to do but i am stcuk at one place where mind said this is not for u after watching ur videos for the last full hour and mins im motivated and i am gon na get it i really got a lot out of this video right from the word go no waffle or massive minute long introduction just very formative relevant and inspirational information thank you how do you add a social life top love the batching ideas super cool and never thought about having a writing day only seems much easier this way i dont know about you guys but for ali is changing my life every dayni watched any of his videos across my screen tablet thank you bro
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,1EyBVAwasHk,how i type really fast wpm shorts,last year i released a video about how i type insanely fast and so i thought id break it down into tips for faster typing in just seconds for those of you who dont have time to watch the full video enjoy check out my typing skillshare class here check out my typing video here shorts my free online courses productivity masterclass principles and tools to boost your productivity video editing with final cut pro x from beginner to youtuber how to study for exams an evidencebased masterclass parttime youtuber academy my week live online course creatorpreneur my flagship course for scaling up your creative sidehustle youtube for beginners course this is for anyone whod like to start a youtube channel youll learn everything you need to get started a youtuber including how to script shoot and edit your first video my favourite gear my youtube camera gear my keyboard wireless coral mechanical keyboard cherry blue my favourite ipad screen protector paperlike my desk accessories todo list ugmonk my favourite software the best summaries of books shortform how i remember what i read readwise where i get my music amazing for youtubers deep dive podcast the podcast that delves into the minds of entrepreneurs creators and other inspiring people to uncover the philosophies strategies and tools that help us live happier healthier and more productive lives you can find it by searching deep dive with ali abdaal any podcast app eg spotify apple podcasts google podcasts etc where i get my website themes from my personal ghost website theme deep dive podcast the podcast that delves into the minds of entrepreneurs creators and other inspiring people to uncover the philosophies strategies and tools that help us live happier healthier and more productive lives you can find it by searching deep dive any podcast app eg spotify apple podcasts google podcasts etc be my friend sign up to my weekly email newsletter my website blog instagram twitter twitch who am i im ali a youtuber podcaster soontobe author and exdoctor working in london uk i make videos that explore the strategies and tools that help us live happier healthier and more productive lives i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog get in touch if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone ps some of the links in this description are affiliate links that i get a kickback from,literally i can not even text right lmao light bruh you read that wrong isnt wait no what this is created by chat gotnwelcome to linus welcome to termux use commands to start minecraft is an rpg game created by notch buyed by microsoft then they ruined it was inspired by talk slower and enunciate please my best is im so close to the world record liking the haircut the finger placement asdf jkl is kinda inconvenient for people with short fingers to be honesg hold ur hands however ur comfortable but use all of ur fingers so that if one day you decide to use the asdf jkl youll not be so confused he types really fast he talks really fast too medical doctor too brilliant guy thanks for the tips super ok i know right okokokookkookokokokokokokokokokokokokokokokokok yeah okok
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,Oq4c-_iAzQo,tips for better sleep in,in this video ill be going over the main points in matthew walkers why we sleep with examples of how ive drastically improved the quality of my sleep get the book here the best summaries of books shortform why we should sleep better how can we sleep better set a sleep schedule dont use alarms if you can help it wake up with the sun avoid all caffeine if possible exercise regularly dont nap after pm dont drink alcohol avoid large meals at night reduce light before sleep cool your body temperature dont rely sleeping pills dont lie in bed trying to fall asleep for more than minutes illustrations done by my art teacher alessandro check out his page here my free online courses productivity masterclass principles and tools to boost your productivity video editing with final cut pro x from beginner to youtuber how to study for exams an evidencebased masterclass parttime youtuber academy my week live online course my favourite gear my youtube camera gear my keyboard wireless coral mechanical keyboard cherry blue my favourite ipad screen protector paperlike my desk accessories todo list ugmonk my favourite software the best summaries of books shortform how i remember what i read readwise where i get my music amazing for youtubers deep dive podcast the podcast that delves into the minds of entrepreneurs creators and other inspiring people to uncover the philosophies strategies and tools that help us live happier healthier and more productive lives you can find it by searching deep dive with ali abdaal any podcast app eg spotify apple podcasts google podcasts etc where i get my website themes from my personal ghost website theme deep dive podcast the podcast that delves into the minds of entrepreneurs creators and other inspiring people to uncover the philosophies strategies and tools that help us live happier healthier and more productive lives you can find it by searching deep dive any podcast app eg spotify apple podcasts google podcasts etc be my friend sign up to my weekly email newsletter my website blog instagram twitter twitch who am i im ali a youtuber podcaster soontobe author and exdoctor working in london uk i make videos that explore the strategies and tools that help us live happier healthier and more productive lives i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog get in touch if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone ps some of the links in this description are affiliate links that i get a kickback from,great storytelling agreed fun fact your sleep rhythm is natural and perfect until you try coffee then coffee tricks your brain into thinking you are not tired when you are and messes up with your sleep and social rhythm ali can see futurennnnnnnnnnnnnnnnnnnnnnnnvideo was launcehd in but has in its thumbnail ali doing mimicking the alarm clock i can feel his anger out of the screen omg thank you so much for teaching how to sleep i couldnt sleep for yearsomg i appreciate ittysm tysm ali these are written at the end of the book rule avoid caffeine literally having a coke while watching this at am nice job school system
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,dlKBmzQbiyU,answering uncomfortable questions with my personal assistant,in this video my expersonal assistant elizabeth and i will be answering some of your questions heres the second half of the video check out overlap by sean mccabe the hour work week by tim ferriss so good they cant ignore you by cal newport my free online courses productivity masterclass principles and tools to boost your productivity video editing with final cut pro x from beginner to youtuber how to study for exams an evidencebased masterclass parttime youtuber academy my week live online course my favourite gear my youtube camera gear my keyboard wireless coral mechanical keyboard cherry blue my favourite ipad screen protector paperlike my desk accessories todo list ugmonk my favourite software the best summaries of books shortform how i remember what i read readwise where i get my music amazing for youtubers my weekly podcast my brother and i host a weekly podcast where we discuss happiness creativity and the human condition you can find it by searching not overthinking any podcast app eg spotify apple podcasts google podcasts etc be my friend sign up to my weekly email newsletter my website blog instagram twitter twitch who am i im ali a junior doctor working in cambridge uk i make videos about medicine technology productivity and lifestyle design i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog get in touch if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone ps some of the links in this description are affiliate links that i get a kickback from,love how brutal this interview is just see ali reaction her voice alis eyes say a different truth i think he has crush her the marriage inbox was an interesting idea not that im interested but if a fellow was looking for a relationship its one way of going ali is scammer and a horrible human being i can never have such an attractive pa and not date her shes damn too attractive such a pa am not going to work anything oh gosh the sheer audicity of this guy ali of whom i am hearing from the first time she is no longer your personal assistent you dummy you can consider yourself lucky that elizabeth though you were worthy of her time and now its over dude dont try to own her in a twisted patriarchal sense of way arrive to the global north of the st century please wow is he unsympethatic in this video he never looks at her when she is talking to him and is very jittery i literally made a comment to my wife about the fidgeting in your videos before i even watched this one seems im not the only one noticing
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,eUIw9TZBIV8,how to make money online tips in seconds shorts,check out my ultimate guide to investing shorts my free online courses productivity masterclass principles and tools to boost your productivity video editing with final cut pro x from beginner to youtuber how to study for exams an evidencebased masterclass parttime youtuber academy my week live online course creatorpreneur my flagship course for scaling up your creative sidehustle youtube for beginners course this is for anyone whod like to start a youtube channel youll learn everything you need to get started a youtuber including how to script shoot and edit your first video my favourite gear my youtube camera gear my keyboard wireless coral mechanical keyboard cherry blue my favourite ipad screen protector paperlike my desk accessories todo list ugmonk my favourite software the best summaries of books shortform how i remember what i read readwise where i get my music amazing for youtubers deep dive podcast the podcast that delves into the minds of entrepreneurs creators and other inspiring people to uncover the philosophies strategies and tools that help us live happier healthier and more productive lives you can find it by searching deep dive with ali abdaal any podcast app eg spotify apple podcasts google podcasts etc where i get my website themes from my personal ghost website theme deep dive podcast the podcast that delves into the minds of entrepreneurs creators and other inspiring people to uncover the philosophies strategies and tools that help us live happier healthier and more productive lives you can find it by searching deep dive any podcast app eg spotify apple podcasts google podcasts etc be my friend sign up to my weekly email newsletter my website blog instagram twitter twitch who am i im ali a youtuber podcaster soontobe author and exdoctor working in london uk i make videos that explore the strategies and tools that help us live happier healthier and more productive lives i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog get in touch if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone ps some of the links in this description are affiliate links that i get a kickback from,cool ideas i dunno but you content is really newbies think that the best way to play the stock market is to buy stocks then sell them a day or few months later than repeat the process this method of investing usually loses money the people who buy and hold for long periods are the people who make the most money i highly recommend alis skills share course creating a youtube channel love your content subscribed after watching just shorts stay safe forex controls a huge part of my passive income i invest big and my profits are even bigger courtesy of my broker mrs katherine flores im new here in england i want to know how the tax calculation applies to them who earns through youtube or other online platforms ntia can you please iron your shirt great i wish more yt videos has this short frame what is all about instead of talking minutes or minutes froth and you got maybe minutes of valuable information shirt could use some iron
UCoOae5nYA7VqaXzerajD0lg,UUoOae5nYA7VqaXzerajD0lg,V7342SesjCs,how much i spend in a month,get free access to my workflow and deep dive series nebula along with a load of other exclusive content bundled with curiositystream and use the code ali at checkout in this video ill be breaking down every expense that my business incurs a monthly basis my free online courses productivity masterclass principles and tools to boost your productivity video editing with final cut pro x from beginner to youtuber how to study for exams an evidencebased masterclass parttime youtuber academy my week live online course creatorpreneur my flagship course for scaling up your creative sidehustle youtube for beginners course this is for anyone whod like to start a youtube channel youll learn everything you need to get started a youtuber including how to script shoot and edit your first video my favourite gear my youtube camera gear my keyboard wireless coral mechanical keyboard cherry blue my favourite ipad screen protector paperlike my desk accessories todo list ugmonk my favourite software the best summaries of books shortform how i remember what i read readwise where i get my music amazing for youtubers deep dive podcast the podcast that delves into the minds of entrepreneurs creators and other inspiring people to uncover the philosophies strategies and tools that help us live happier healthier and more productive lives you can find it by searching deep dive with ali abdaal any podcast app eg spotify apple podcasts google podcasts etc where i get my website themes from my personal ghost website theme deep dive podcast the podcast that delves into the minds of entrepreneurs creators and other inspiring people to uncover the philosophies strategies and tools that help us live happier healthier and more productive lives you can find it by searching deep dive any podcast app eg spotify apple podcasts google podcasts etc be my friend sign up to my weekly email newsletter my website blog instagram twitter twitch who am i im ali a youtuber podcaster soontobe author and exdoctor working in london uk i make videos that explore the strategies and tools that help us live happier healthier and more productive lives i also have a weekly podcast with my brother and i write a weekly email newsletter that contains some quick thoughts links to interesting things my website blog get in touch if youd like to talk id love to hear from you tweeting directly will be the quickest way to get a response but if your question is very long feel free to email at hicom i try my best to reply to things but there sadly arent enough hours in the day to respond to everyone ps some of the links in this description are affiliate links that i get a kickback from,get free access to my workflow and deep dive series nebula along with a load of other exclusive content bundled with curiositystream and use the code ali at checkoutnn intron the mistakes that new business owners maken my business expenses you are just telling a story these software can get without even spend usd money video should say how much he spends his business i thought this was his personal expenses i love how much you cater to a healthy work environment a year x members thats so cheap you should be paying that for professionals hi please make a video about your team i would love to see that sounds like descript overdub was used in part of the sponsor portion in the videocool cam you compare this to the monthly revenue of your viewers are not productive stamped with love thank you ali for your continuous transparencyn apps ali uses for his businesses and youtube
